,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
39659,28,0,2,3,0,2,0,0,5,4,263,1,6,1,2,-1.8,93.876,-40.0,0.683,5008.7,yes
39660,29,0,2,6,0,0,0,0,5,4,216,1,3,3,2,-1.8,93.876,-40.0,0.683,5008.7,yes
39661,39,7,1,3,0,2,0,0,5,4,328,2,6,3,2,-1.8,93.876,-40.0,0.683,5008.7,yes
39662,70,5,1,0,0,2,0,0,5,4,331,1,3,2,2,-1.8,93.876,-40.0,0.683,5008.7,yes
39663,40,0,2,2,0,2,0,0,5,4,356,1,2,3,2,-1.8,93.876,-40.0,0.683,5008.7,yes
39664,40,0,2,2,0,2,0,0,5,4,234,1,3,3,2,-1.8,93.876,-40.0,0.683,5008.7,yes
39665,28,0,2,3,0,2,0,0,5,4,457,2,999,1,0,-1.8,93.876,-40.0,0.683,5008.7,no
39666,60,4,1,7,0,2,0,0,5,4,336,3,3,5,2,-1.8,93.876,-40.0,0.683,5008.7,yes
39667,29,0,1,6,0,2,2,0,5,5,567,3,13,2,0,-1.8,93.876,-40.0,0.684,5008.7,yes
39668,52,4,1,6,0,0,0,0,5,5,404,2,9,1,2,-1.8,93.876,-40.0,0.684,5008.7,yes
39669,52,4,1,6,0,0,0,0,5,5,698,5,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,no
39670,30,0,2,3,0,2,0,0,5,5,532,5,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,yes
39671,47,9,0,5,0,0,2,1,5,5,7,1,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,no
39672,32,0,1,6,0,0,0,1,5,5,389,4,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,no
39673,41,0,1,6,0,2,0,1,5,5,338,3,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,no
39674,68,5,1,0,0,2,2,0,5,5,220,1,6,1,2,-1.8,93.876,-40.0,0.684,5008.7,yes
39675,33,9,1,5,0,2,0,0,5,5,700,4,3,4,2,-1.8,93.876,-40.0,0.684,5008.7,yes
39676,76,5,1,0,0,2,0,0,5,5,1205,2,6,2,2,-1.8,93.876,-40.0,0.684,5008.7,yes
39677,65,0,1,6,0,2,0,0,5,5,407,3,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,yes
39678,77,5,1,7,0,2,2,0,5,5,318,3,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,no
39679,33,9,1,5,0,2,2,0,5,5,62,2,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,no
39680,52,4,1,6,0,2,0,0,5,5,787,3,3,3,2,-1.8,93.876,-40.0,0.684,5008.7,yes
39681,33,0,2,6,0,2,0,0,5,5,396,5,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,yes
39682,71,0,1,0,0,2,2,0,5,5,466,4,3,2,2,-1.8,93.876,-40.0,0.684,5008.7,yes
39683,29,8,2,6,0,2,0,0,5,1,556,1,999,1,0,-1.8,93.876,-40.0,0.685,5008.7,yes
39684,63,5,1,5,0,2,0,0,5,1,492,1,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,no
39685,33,0,1,6,0,2,0,0,5,1,740,1,3,2,2,-1.8,93.876,-40.0,0.685,5008.7,yes
39686,33,0,1,6,0,2,2,0,5,1,312,2,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,no
39687,54,0,1,5,0,0,0,1,5,1,564,5,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,no
39688,60,1,1,0,0,2,0,0,5,1,272,2,6,2,2,-1.8,93.876,-40.0,0.685,5008.7,yes
39689,33,0,1,6,0,0,0,0,5,1,157,2,15,3,0,-1.8,93.876,-40.0,0.685,5008.7,no
39690,63,5,1,5,0,2,2,0,5,1,444,2,14,1,2,-1.8,93.876,-40.0,0.685,5008.7,yes
39691,33,9,1,6,0,2,0,0,5,1,508,1,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,yes
39692,74,5,0,6,0,2,0,0,5,2,387,1,999,0,1,-1.8,93.876,-40.0,0.688,5008.7,yes
39693,47,7,0,6,0,2,2,0,5,2,336,1,15,3,0,-1.8,93.876,-40.0,0.688,5008.7,yes
39694,50,10,1,3,0,0,0,1,5,2,353,3,999,0,1,-1.8,93.876,-40.0,0.688,5008.7,yes
39695,29,0,1,3,0,0,0,1,5,3,30,1,999,0,1,-1.8,93.876,-40.0,0.69,5008.7,no
39696,48,6,0,6,0,0,0,0,5,3,661,3,999,0,1,-1.8,93.876,-40.0,0.69,5008.7,yes
39697,28,8,2,3,0,0,2,0,5,3,472,1,3,5,2,-1.8,93.876,-40.0,0.69,5008.7,yes
39698,68,5,1,5,0,1,1,0,5,4,237,7,999,2,0,-1.8,93.876,-40.0,0.692,5008.7,no
39699,68,5,1,5,0,0,2,0,5,4,420,1,999,1,0,-1.8,93.876,-40.0,0.692,5008.7,yes
39700,45,11,1,6,0,2,0,0,5,4,254,1,999,1,0,-1.8,93.876,-40.0,0.692,5008.7,no
39701,45,4,1,2,0,2,0,0,5,4,165,1,999,3,0,-1.8,93.876,-40.0,0.692,5008.7,no
39702,46,0,1,6,0,0,0,0,5,4,154,1,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,yes
39703,31,0,1,5,0,2,2,0,5,4,291,2,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,yes
39704,58,4,1,6,0,2,0,0,5,4,342,2,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,yes
39705,31,10,2,3,0,0,0,0,5,4,339,2,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,no
39706,34,0,1,3,0,2,0,0,5,4,321,4,999,3,0,-1.8,93.876,-40.0,0.692,5008.7,no
39707,46,0,1,6,0,0,0,1,5,4,351,3,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,yes
39708,28,8,2,6,0,1,1,0,5,5,226,3,3,2,2,-1.8,93.876,-40.0,0.695,5008.7,yes
39709,31,7,2,2,0,2,0,0,5,5,214,4,999,0,1,-1.8,93.876,-40.0,0.695,5008.7,yes
39710,31,7,2,2,0,1,1,0,5,5,429,1,999,3,0,-1.8,93.876,-40.0,0.695,5008.7,no
39711,61,1,1,1,0,2,2,0,5,5,403,1,3,2,2,-1.8,93.876,-40.0,0.695,5008.7,yes
39712,41,4,1,7,0,2,0,0,5,5,588,1,18,2,0,-1.8,93.876,-40.0,0.695,5008.7,yes
39713,34,0,1,6,0,0,0,0,5,5,145,1,999,2,0,-1.8,93.876,-40.0,0.695,5008.7,no
39714,34,0,1,6,0,2,0,0,5,5,407,3,8,3,0,-1.8,93.876,-40.0,0.695,5008.7,yes
39715,29,7,2,3,0,2,0,0,5,5,122,1,999,2,0,-1.8,93.876,-40.0,0.695,5008.7,no
39716,45,6,1,3,0,0,0,0,5,5,374,1,999,1,0,-1.8,93.876,-40.0,0.695,5008.7,yes
39717,28,8,2,6,0,1,1,0,5,5,1027,2,999,0,1,-1.8,93.876,-40.0,0.695,5008.7,yes
39718,24,10,2,3,0,0,2,0,5,1,375,2,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes
39719,80,5,1,0,0,0,0,0,5,1,382,1,3,3,2,-1.8,93.876,-40.0,0.697,5008.7,yes
39720,51,4,1,6,0,2,0,0,5,1,131,2,999,4,0,-1.8,93.876,-40.0,0.697,5008.7,no
39721,36,9,0,5,0,2,0,0,5,1,341,7,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,no
39722,79,5,1,2,0,2,2,0,5,1,260,1,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,no
39723,24,10,2,3,0,2,0,0,5,1,699,1,13,2,0,-1.8,93.876,-40.0,0.697,5008.7,yes
39724,76,5,0,0,0,2,0,0,5,1,168,1,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,yes
39725,45,9,2,6,0,0,0,0,5,2,146,2,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,yes
39726,20,8,2,7,0,0,0,0,5,2,530,2,3,5,2,-1.8,93.876,-40.0,0.697,5008.7,yes
39727,20,8,2,7,0,0,0,0,5,2,202,2,12,1,2,-1.8,93.876,-40.0,0.697,5008.7,yes
39728,36,0,1,6,0,0,0,0,5,2,641,4,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes
39729,36,0,1,6,0,2,0,0,5,2,196,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes
39730,77,5,0,0,0,0,0,0,5,2,393,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes
39731,22,8,2,3,0,2,0,0,5,2,272,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes
39732,46,1,1,5,0,2,0,0,5,3,410,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes
39733,69,5,1,3,0,0,0,0,5,3,289,1,10,1,2,-1.8,93.876,-40.0,0.697,5008.7,yes
39734,92,5,0,7,1,0,0,0,5,3,405,3,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,yes
39735,64,3,1,7,0,2,0,1,5,3,671,3,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes
39736,31,9,0,6,0,0,0,0,5,3,175,3,7,3,2,-1.8,93.876,-40.0,0.697,5008.7,yes
39737,84,5,1,2,0,2,0,0,5,3,267,1,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,no
39738,28,0,2,6,0,0,0,0,5,3,135,2,3,2,2,-1.8,93.876,-40.0,0.697,5008.7,yes
39739,28,0,1,3,0,0,2,0,5,3,530,2,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes
39740,70,5,0,3,0,2,0,1,5,3,283,2,4,2,2,-1.8,93.876,-40.0,0.697,5008.7,yes
39741,29,7,2,3,0,2,0,1,5,4,93,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,yes
39742,60,5,1,3,0,0,0,0,5,4,181,3,6,1,2,-1.8,93.876,-40.0,0.699,5008.7,yes
39743,49,9,1,6,0,0,0,0,5,4,188,1,999,1,0,-1.8,93.876,-40.0,0.699,5008.7,no
39744,49,9,1,6,0,2,0,0,5,4,820,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,yes
39745,36,0,1,6,0,2,2,0,5,4,1178,1,6,2,2,-1.8,93.876,-40.0,0.699,5008.7,yes
39746,37,8,0,6,0,2,0,0,5,4,489,1,999,1,0,-1.8,93.876,-40.0,0.699,5008.7,yes
39747,40,1,0,2,0,2,0,1,5,4,57,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,no
39748,43,1,2,3,0,0,2,1,5,4,137,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,no
39749,43,9,1,5,0,0,0,0,5,4,460,1,999,1,0,-1.8,93.876,-40.0,0.699,5008.7,yes
39750,34,9,1,5,0,2,0,1,5,4,24,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,no
39751,54,0,0,2,0,2,0,1,5,4,74,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,no
39752,79,5,1,3,0,2,0,0,5,4,196,2,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,no
39753,38,0,2,2,0,0,0,0,5,4,275,2,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,yes
39754,37,8,0,6,0,2,2,0,5,4,417,2,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,yes
39755,61,0,1,7,0,0,0,0,5,4,173,3,9,2,2,-1.8,93.876,-40.0,0.699,5008.7,yes
39756,22,8,2,3,1,2,2,1,5,4,214,2,1,1,2,-1.8,93.876,-40.0,0.699,5008.7,yes
39757,35,10,1,3,0,2,0,1,5,5,43,1,999,2,0,-1.8,93.876,-40.0,0.699,5008.7,no
39758,33,0,1,6,0,2,0,0,5,5,101,2,999,3,0,-1.8,93.876,-40.0,0.699,5008.7,no
39759,23,10,1,3,0,0,0,1,5,5,35,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,no
39760,32,7,2,6,0,0,2,0,5,5,473,3,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,yes
39761,25,9,2,3,0,2,0,0,5,5,581,3,999,2,0,-1.8,93.876,-40.0,0.699,5008.7,no
39762,74,5,1,5,0,0,0,0,5,5,309,4,999,3,0,-1.8,93.876,-40.0,0.699,5008.7,no
39763,29,9,1,5,0,0,0,0,5,5,538,2,999,2,0,-1.8,93.876,-40.0,0.699,5008.7,yes
39764,30,0,2,6,0,1,1,0,5,5,466,3,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,yes
39765,26,10,1,0,0,0,0,1,5,5,29,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,no
39766,72,5,2,6,0,2,2,0,5,5,589,3,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,no
39767,33,0,1,6,0,2,0,0,5,5,663,3,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,yes
39768,72,5,2,6,0,0,0,0,5,5,114,3,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,no
39769,30,0,1,6,0,0,2,0,5,1,85,2,9,2,2,-1.8,93.876,-40.0,0.701,5008.7,no
39770,49,9,1,5,0,2,0,0,5,1,113,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,no
39771,31,11,2,3,0,2,2,1,5,1,664,1,2,1,2,-1.8,93.876,-40.0,0.701,5008.7,no
39772,56,10,1,2,0,0,0,0,5,1,540,1,999,1,0,-1.8,93.876,-40.0,0.701,5008.7,yes
39773,29,9,2,3,0,0,0,0,5,1,158,1,13,3,0,-1.8,93.876,-40.0,0.701,5008.7,no
39774,27,8,2,2,0,2,2,0,5,1,775,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,yes
39775,47,0,2,6,0,2,2,0,5,1,178,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,no
39776,31,11,2,3,0,0,0,0,5,1,392,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,yes
39777,31,11,2,3,0,0,0,0,5,1,140,5,6,2,2,-1.8,93.876,-40.0,0.701,5008.7,no
39778,49,9,2,6,0,0,0,1,5,1,8,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,no
39779,42,4,2,3,0,2,0,1,5,1,113,1,999,0,1,-1.8,93.876,-40.0,0.701,5008.7,no
39780,47,0,2,6,0,2,0,0,6,2,119,1,999,4,0,-1.7,94.055,-39.8,0.702,4991.6,no
39781,37,0,2,6,0,2,2,0,6,2,209,3,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,no
39782,29,0,1,6,0,2,0,0,6,2,201,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,yes
39783,29,1,2,2,0,0,0,1,6,2,1563,1,6,2,2,-1.7,94.055,-39.8,0.702,4991.6,no
39784,25,7,2,7,0,2,0,0,6,2,318,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,yes
39785,25,7,2,7,0,2,0,0,6,2,516,1,13,2,0,-1.7,94.055,-39.8,0.702,4991.6,yes
39786,76,3,1,0,0,2,0,0,6,2,326,1,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,yes
39787,25,7,2,7,0,2,0,0,6,2,154,2,3,3,2,-1.7,94.055,-39.8,0.702,4991.6,yes
39788,25,7,2,7,0,2,0,0,6,2,383,2,999,2,0,-1.7,94.055,-39.8,0.702,4991.6,no
39789,39,0,1,3,0,2,0,0,6,2,165,2,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,no
39790,28,7,1,3,0,2,2,1,6,2,12,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,no
39791,29,0,1,6,0,0,2,0,6,2,347,3,5,1,2,-1.7,94.055,-39.8,0.702,4991.6,yes
39792,23,9,2,5,1,2,2,0,6,2,421,1,4,3,2,-1.7,94.055,-39.8,0.702,4991.6,no
39793,59,5,0,5,0,0,0,1,6,2,8,1,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,no
39794,30,9,2,5,0,0,0,1,6,2,8,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,no
39795,76,3,1,0,0,0,0,0,6,2,296,5,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,yes
39796,51,9,1,6,0,2,0,0,6,2,303,1,10,1,2,-1.7,94.055,-39.8,0.702,4991.6,yes
39797,39,9,1,6,0,0,2,0,6,2,434,2,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,yes
39798,20,9,2,5,0,2,0,1,6,2,52,1,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,no
39799,40,1,1,1,0,2,0,1,6,2,5,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,no
39800,52,0,0,6,0,2,0,1,6,2,36,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,no
39801,34,1,1,2,0,0,0,1,6,2,7,1,999,0,1,-1.7,94.055,-39.8,0.702,4991.6,no
39802,22,0,2,6,0,0,0,0,6,3,407,1,3,1,2,-1.7,94.055,-39.8,0.704,4991.6,yes
39803,48,0,0,3,0,0,0,0,6,3,657,1,6,1,2,-1.7,94.055,-39.8,0.704,4991.6,yes
39804,29,9,2,5,0,2,0,0,6,3,226,2,6,1,2,-1.7,94.055,-39.8,0.704,4991.6,yes
39805,29,0,2,6,0,2,0,0,6,3,147,1,999,2,0,-1.7,94.055,-39.8,0.704,4991.6,no
39806,34,0,1,3,0,2,0,0,6,3,238,1,6,2,2,-1.7,94.055,-39.8,0.704,4991.6,yes
39807,34,0,1,3,0,2,0,0,6,3,161,1,5,1,2,-1.7,94.055,-39.8,0.704,4991.6,no
39808,32,10,2,5,0,2,2,0,6,3,310,1,999,0,1,-1.7,94.055,-39.8,0.704,4991.6,yes
39809,31,7,1,3,0,0,2,1,6,5,35,1,999,0,1,-1.7,94.055,-39.8,0.707,4991.6,no
39810,52,6,1,6,0,2,0,1,6,5,32,1,999,0,1,-1.7,94.055,-39.8,0.707,4991.6,no
39811,38,1,1,1,0,0,2,0,6,5,148,2,3,2,2,-1.7,94.055,-39.8,0.707,4991.6,no
39812,38,1,1,1,0,0,0,0,6,5,346,2,5,3,2,-1.7,94.055,-39.8,0.707,4991.6,no
39813,38,1,1,1,0,2,0,0,6,5,106,1,999,2,0,-1.7,94.055,-39.8,0.707,4991.6,no
39814,29,7,2,3,0,0,2,1,6,1,6,1,999,0,1,-1.7,94.055,-39.8,0.711,4991.6,no
39815,28,0,1,3,0,0,2,1,6,1,13,1,999,0,1,-1.7,94.055,-39.8,0.711,4991.6,no
39816,47,0,0,3,0,2,0,1,6,1,302,1,999,0,1,-1.7,94.055,-39.8,0.711,4991.6,yes
39817,48,0,1,3,0,2,0,1,6,1,54,1,999,0,1,-1.7,94.055,-39.8,0.711,4991.6,no
39818,32,1,2,2,0,2,0,1,6,2,29,1,999,0,1,-1.7,94.055,-39.8,0.713,4991.6,no
39819,35,9,2,5,0,0,0,1,6,2,149,1,999,0,1,-1.7,94.055,-39.8,0.713,4991.6,no
39820,35,9,2,5,0,2,0,0,6,2,187,1,6,2,2,-1.7,94.055,-39.8,0.713,4991.6,yes
39821,47,1,1,2,0,1,1,0,6,2,380,1,999,0,1,-1.7,94.055,-39.8,0.713,4991.6,yes
39822,47,1,1,2,0,0,0,0,6,2,544,1,999,0,1,-1.7,94.055,-39.8,0.713,4991.6,no
39823,21,8,2,3,0,2,0,1,6,2,30,1,14,2,2,-1.7,94.055,-39.8,0.713,4991.6,no
39824,29,10,2,6,0,2,0,1,6,2,198,1,999,0,1,-1.7,94.055,-39.8,0.713,4991.6,no
39825,26,2,2,3,0,0,0,1,6,2,49,1,999,0,1,-1.7,94.055,-39.8,0.713,4991.6,no
39826,37,10,1,3,0,2,0,1,6,2,29,1,999,0,1,-1.7,94.055,-39.8,0.713,4991.6,no
39827,34,9,1,3,0,2,0,0,6,3,190,1,3,4,2,-1.7,94.055,-39.8,0.715,4991.6,yes
39828,29,0,2,6,0,2,0,0,6,3,200,1,6,3,2,-1.7,94.055,-39.8,0.715,4991.6,yes
39829,34,0,1,6,0,0,0,0,6,3,150,1,3,2,2,-1.7,94.055,-39.8,0.715,4991.6,yes
39830,33,0,2,6,0,0,0,0,6,3,206,1,3,1,2,-1.7,94.055,-39.8,0.715,4991.6,yes
39831,44,9,1,6,0,2,0,1,6,3,712,1,6,3,0,-1.7,94.055,-39.8,0.715,4991.6,yes
39832,38,9,2,3,0,0,0,1,6,3,118,1,999,0,1,-1.7,94.055,-39.8,0.715,4991.6,no
39833,29,0,2,6,0,2,0,1,6,3,294,2,3,1,2,-1.7,94.055,-39.8,0.715,4991.6,no
39834,44,9,1,6,0,0,0,0,6,3,874,2,999,1,0,-1.7,94.055,-39.8,0.715,4991.6,yes
39835,28,7,1,3,0,0,2,0,6,3,479,2,6,2,2,-1.7,94.055,-39.8,0.715,4991.6,yes
39836,27,1,2,6,0,0,0,0,6,3,722,2,999,0,1,-1.7,94.055,-39.8,0.715,4991.6,no
39837,29,0,2,6,0,0,0,0,6,3,192,2,3,4,2,-1.7,94.055,-39.8,0.715,4991.6,yes
39838,27,0,1,3,0,2,0,1,6,3,46,1,999,0,1,-1.7,94.055,-39.8,0.715,4991.6,no
39839,28,0,2,6,0,0,0,1,6,5,138,1,999,0,1,-1.7,94.055,-39.8,0.719,4991.6,no
39840,37,0,1,6,0,2,0,0,6,5,135,1,999,2,0,-1.7,94.055,-39.8,0.719,4991.6,no
39841,37,0,1,6,0,1,1,0,6,5,602,1,10,1,2,-1.7,94.055,-39.8,0.719,4991.6,yes
39842,35,0,2,6,0,0,2,0,6,1,141,2,4,3,2,-1.7,94.055,-39.8,0.72,4991.6,no
39843,50,4,1,6,0,0,0,1,6,1,278,5,6,1,2,-1.7,94.055,-39.8,0.72,4991.6,yes
39844,36,4,0,6,0,2,0,0,6,1,422,1,3,4,2,-1.7,94.055,-39.8,0.72,4991.6,yes
39845,23,8,2,3,0,2,0,1,6,1,434,1,9,1,2,-1.7,94.055,-39.8,0.72,4991.6,yes
39846,39,9,1,6,0,2,0,0,6,1,187,1,3,5,2,-1.7,94.055,-39.8,0.72,4991.6,yes
39847,89,5,0,0,0,0,0,0,6,1,245,1,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,yes
39848,30,6,1,6,0,2,0,0,6,1,661,1,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,yes
39849,21,8,2,3,0,2,0,0,6,1,270,1,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,yes
39850,39,4,1,6,0,0,0,0,6,1,168,1,999,1,0,-1.7,94.055,-39.8,0.72,4991.6,no
39851,30,6,1,6,0,0,0,0,6,1,212,4,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,yes
39852,36,6,2,6,0,0,2,0,6,1,458,1,4,4,2,-1.7,94.055,-39.8,0.72,4991.6,yes
39853,39,9,1,6,0,2,0,0,6,1,713,2,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,yes
39854,59,10,1,0,0,2,0,0,6,1,614,1,6,2,2,-1.7,94.055,-39.8,0.72,4991.6,yes
39855,35,9,2,6,0,0,0,0,6,1,516,1,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,no
39856,35,0,2,6,0,2,0,0,6,1,293,1,14,1,2,-1.7,94.055,-39.8,0.72,4991.6,yes
39857,22,8,2,3,0,0,2,0,6,1,563,1,12,2,0,-1.7,94.055,-39.8,0.72,4991.6,yes
39858,28,7,2,6,0,0,0,1,6,1,215,1,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,no
39859,37,0,1,6,0,2,0,1,6,1,30,1,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,no
39860,44,7,2,3,0,0,0,1,6,1,20,1,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,no
39861,33,7,1,3,0,0,0,0,6,1,472,1,999,1,0,-1.7,94.055,-39.8,0.72,4991.6,no
39862,27,0,1,6,0,2,0,0,6,1,262,3,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,no
39863,29,6,2,6,0,2,0,0,6,1,167,2,999,1,0,-1.7,94.055,-39.8,0.72,4991.6,yes
39864,25,8,2,3,0,0,0,0,6,1,485,2,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,yes
39865,27,8,2,6,0,0,2,0,6,1,237,2,3,4,2,-1.7,94.055,-39.8,0.72,4991.6,no
39866,31,9,1,5,0,2,0,0,6,2,619,2,3,1,2,-1.7,94.055,-39.8,0.723,4991.6,yes
39867,29,0,1,3,0,2,0,0,6,2,379,2,13,1,2,-1.7,94.055,-39.8,0.723,4991.6,yes
39868,56,4,1,1,0,2,0,0,6,2,910,1,7,2,2,-1.7,94.055,-39.8,0.723,4991.6,yes
39869,60,3,1,0,0,2,0,0,6,2,700,3,999,1,0,-1.7,94.055,-39.8,0.723,4991.6,yes
39870,29,0,1,3,0,1,1,0,6,2,238,6,3,3,2,-1.7,94.055,-39.8,0.723,4991.6,no
39871,31,9,1,5,0,2,0,0,6,2,243,5,9,2,2,-1.7,94.055,-39.8,0.723,4991.6,yes
39872,31,9,1,5,0,2,0,0,6,2,250,4,3,2,2,-1.7,94.055,-39.8,0.723,4991.6,no
39873,37,10,1,6,0,2,0,1,6,2,126,3,2,2,2,-1.7,94.055,-39.8,0.723,4991.6,no
39874,35,4,0,6,0,2,2,0,6,2,270,2,12,2,2,-1.7,94.055,-39.8,0.723,4991.6,no
39875,31,9,1,5,0,2,0,1,6,2,208,1,999,0,1,-1.7,94.055,-39.8,0.723,4991.6,yes
39876,29,0,1,3,0,2,0,0,6,3,292,1,999,1,0,-1.7,94.055,-39.8,0.727,4991.6,yes
39877,39,2,2,6,0,2,0,1,6,3,58,1,999,0,1,-1.7,94.055,-39.8,0.727,4991.6,no
39878,33,1,1,2,0,2,0,1,6,3,15,1,999,2,0,-1.7,94.055,-39.8,0.727,4991.6,no
39879,29,0,1,3,0,2,0,0,6,3,605,3,999,0,1,-1.7,94.055,-39.8,0.727,4991.6,yes
39880,24,8,2,3,0,0,0,0,6,3,288,6,6,1,2,-1.7,94.055,-39.8,0.727,4991.6,yes
39881,28,4,2,6,0,2,0,0,6,4,339,3,6,2,2,-1.7,94.055,-39.8,0.729,4991.6,yes
39882,36,7,1,3,0,0,0,0,6,4,101,3,999,0,1,-1.7,94.055,-39.8,0.729,4991.6,no
39883,28,4,2,6,0,2,0,0,6,4,383,1,22,1,2,-1.7,94.055,-39.8,0.729,4991.6,yes
39884,29,9,0,5,0,2,2,1,6,4,247,1,999,0,1,-1.7,94.055,-39.8,0.729,4991.6,no
39885,43,1,1,5,0,2,2,0,6,4,1720,1,999,0,1,-1.7,94.055,-39.8,0.729,4991.6,yes
39886,38,1,2,3,0,2,2,1,6,4,21,1,999,0,1,-1.7,94.055,-39.8,0.729,4991.6,no
39887,24,8,2,3,0,2,2,0,6,4,344,1,999,0,1,-1.7,94.055,-39.8,0.729,4991.6,no
39888,24,8,2,3,0,2,0,0,6,4,530,1,999,0,1,-1.7,94.055,-39.8,0.729,4991.6,no
39889,28,4,2,6,0,2,0,0,6,4,169,1,999,0,1,-1.7,94.055,-39.8,0.729,4991.6,yes
39890,78,5,0,7,0,0,0,0,6,4,282,4,999,0,1,-1.7,94.055,-39.8,0.729,4991.6,yes
39891,24,8,2,3,0,0,2,0,6,4,176,2,12,2,0,-1.7,94.055,-39.8,0.729,4991.6,yes
39892,78,5,0,7,0,0,0,0,6,4,544,1,999,0,1,-1.7,94.055,-39.8,0.729,4991.6,yes
39893,65,11,1,7,0,2,0,0,6,4,301,2,4,2,2,-1.7,94.055,-39.8,0.729,4991.6,yes
39894,26,0,2,6,0,0,2,0,6,5,91,2,6,1,2,-1.7,94.055,-39.8,0.732,4991.6,no
39895,33,0,1,6,0,0,0,1,6,5,80,1,999,0,1,-1.7,94.055,-39.8,0.732,4991.6,no
